date,maxt,mint,rain,year,month,source_file,Name,Location,Opened
2008-01-01,10.4,6.1,91.9,2008.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-02-01,10.3,3.0,11.6,2008.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-03-01,10.5,4.7,75.5,2008.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-04-01,13.6,6.2,47.1,2008.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-05-01,18.9,11.3,90.4,2008.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-06-01,19.4,12.9,21.7,2008.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-07-01,20.9,14.5,40.3,2008.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-08-01,20.0,15.4,81.4,2008.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-09-01,18.3,12.0,65.6,2008.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-10-01,15.0,8.2,69.7,2008.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-11-01,11.8,6.8,130.1,2008.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2008-12-01,7.9,2.8,30.1,2008.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-01-01,6.7,1.7,95.3,2009.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-02-01,8.7,3.2,63.9,2009.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-03-01,11.4,4.1,36.7,2009.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-04-01,14.4,7.9,36.5,2009.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-05-01,17.1,10.1,43.5,2009.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-06-01,19.8,12.4,37.8,2009.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-07-01,20.6,14.8,62.1,2009.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-08-01,21.9,15.0,22.0,2009.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-09-01,19.9,13.2,19.6,2009.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-10-01,16.2,10.9,91.2,2009.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-11-01,13.3,9.2,235.2,2009.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2009-12-01,8.5,2.7,118.6,2009.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-01-01,5.3,0.8,73.3,2010.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-02-01,7.1,1.8,119.0,2010.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-03-01,9.8,4.1,58.0,2010.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-04-01,13.7,5.8,27.1,2010.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-05-01,15.0,7.5,24.5,2010.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-06-01,20.2,12.5,46.4,2010.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-07-01,22.0,15.4,23.8,2010.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-08-01,20.6,14.2,89.0,2010.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-09-01,18.7,11.5,34.1,2010.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-10-01,15.5,9.3,79.3,2010.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-11-01,10.1,5.0,80.6,2010.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2010-12-01,4.8,-0.5,61.5,2010.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-01-01,7.8,3.6,86.3,2011.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-02-01,9.3,5.1,58.2,2011.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-03-01,10.6,3.9,22.0,2011.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-04-01,17.3,9.1,10.5,2011.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-05-01,16.7,10.4,10.5,2011.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-06-01,19.0,12.1,38.2,2011.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-07-01,20.1,13.4,45.5,2011.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-08-01,20.2,14.9,79.2,2011.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-09-01,19.7,13.2,31.9,2011.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-10-01,16.8,10.7,16.2,2011.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-11-01,13.9,9.8,37.2,2011.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2011-12-01,10.7,5.0,193.6,2011.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-01-01,9.8,5.0,45.6,2012.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-02-01,7.3,1.4,21.8,2012.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-03-01,12.6,5.5,32.9,2012.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-04-01,12.3,5.3,85.0,2012.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-05-01,16.8,10.0,37.5,2012.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-06-01,17.7,12.3,88.8,2012.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-07-01,19.8,13.7,81.4,2012.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-08-01,21.4,15.2,44.7,2012.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-09-01,18.8,11.2,93.7,2012.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-10-01,14.8,9.2,150.2,2012.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-11-01,11.4,6.2,92.0,2012.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2012-12-01,9.6,4.3,178.7,2012.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-01-01,7.3,3.1,76.4,2013.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-02-01,6.4,2.3,31.6,2013.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-03-01,6.8,2.5,55.8,2013.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-04-01,11.3,4.9,,2013.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-05-01,15.1,,54.4,2013.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-06-01,18.1,11.7,13.8,2013.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-07-01,22.5,14.9,35.3,2013.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-08-01,22.0,14.9,32.9,2013.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-09-01,19.0,11.9,48.0,2013.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-10-01,16.7,11.0,170.8,2013.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-11-01,11.1,5.6,116.3,2013.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2013-12-01,10.8,4.8,145.0,2013.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-01-01,10.4,5.0,162.8,2014.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-02-01,10.5,5.2,123.7,2014.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-03-01,12.5,4.7,47.8,2014.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-04-01,14.7,7.1,44.4,2014.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-05-01,,,,2014.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-06-01,20.2,12.5,,2014.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-07-01,22.3,15.2,,2014.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-08-01,20.5,13.7,100.3,2014.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-09-01,20.6,13.1,9.8,2014.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-10-01,17.6,11.2,155.1,2014.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-11-01,,,,2014.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2014-12-01,,,,2014.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-01-01,9.1,3.5,128.7,2015.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-02-01,8.6,2.2,65.3,2015.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-03-01,10.8,5.1,25.4,2015.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-04-01,14.4,6.0,8.0,2015.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-05-01,15.3,9.3,71.0,2015.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-06-01,19.6,11.5,20.5,2015.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-07-01,20.5,14.2,62.3,2015.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-08-01,21.0,14.7,147.6,2015.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-09-01,18.2,10.3,102.6,2015.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-10-01,15.5,9.4,38.1,2015.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-11-01,13.8,9.1,101.8,2015.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2015-12-01,13.5,9.9,85.6,2015.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-01-01,9.9,4.5,167.8,2016.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-02-01,9.8,3.9,53.7,2016.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-03-01,10.6,3.9,45.1,2016.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-04-01,12.7,5.8,26.1,2016.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-05-01,17.0,10.0,44.2,2016.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-06-01,19.1,12.9,75.2,2016.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-07-01,21.2,14.9,5.0,2016.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-08-01,21.9,14.7,21.8,2016.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-09-01,21.3,14.2,21.6,2016.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-10-01,16.2,9.1,32.7,2016.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-11-01,11.9,4.9,69.5,2016.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2016-12-01,10.9,5.1,12.3,2016.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-01-01,8.0,1.1,102.3,2017.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-02-01,9.6,4.8,33.8,2017.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-03-01,13.0,6.6,19.0,2017.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-04-01,14.5,5.7,8.6,2017.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-05-01,17.4,10.2,51.4,2017.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-06-01,20.6,13.4,34.1,2017.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-07-01,21.9,15.3,77.5,2017.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-08-01,21.4,13.5,58.7,2017.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-09-01,18.9,11.4,74.2,2017.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-10-01,,10.2,25.4,2017.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-11-01,,5.7,35.1,2017.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2017-12-01,,,122.0,2017.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-01-01,9.5,,,2018.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-02-01,,,,2018.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-03-01,,,,2018.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-04-01,,,,2018.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-05-01,,,34.8,2018.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-06-01,20.4,13.0,0.2,2018.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-07-01,24.8,16.5,,2018.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-08-01,22.4,,,2018.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-09-01,19.4,12.2,,2018.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-10-01,16.7,,33.3,2018.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-11-01,12.1,8.0,113.1,2018.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2018-12-01,,,115.6,2018.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-01-01,7.8,2.1,25.1,2019.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-02-01,10.6,4.8,58.0,2019.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-03-01,12.2,6.7,50.0,2019.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-04-01,14.1,6.9,15.0,2019.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-05-01,16.4,8.9,23.0,2019.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-06-01,18.9,12.9,97.4,2019.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-07-01,22.2,15.0,63.6,2019.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-08-01,22.2,15.4,41.4,2019.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-09-01,20.3,13.3,77.5,2019.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-10-01,,,112.0,2019.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-11-01,,,165.0,2019.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2019-12-01,10.3,5.0,125.6,2019.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-01-01,,,60.4,2020.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-02-01,10.4,5.5,124.4,2020.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-03-01,,,42.8,2020.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-04-01,15.1,7.5,22.0,2020.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-05-01,18.2,10.1,0.9,2020.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-06-01,20.2,13.2,27.8,2020.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-07-01,21.5,14.2,13.8,2020.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-08-01,,,39.6,2020.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-09-01,20.5,12.8,45.1,2020.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-10-01,15.0,9.8,122.8,2020.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-11-01,13.3,7.6,34.2,2020.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2020-12-01,9.5,4.7,153.9,2020.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-01-01,7.3,2.2,74.0,2021.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-02-01,8.4,3.9,32.2,2021.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-03-01,10.8,4.7,15.0,2021.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-04-01,,,3.7,2021.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-05-01,,,,2021.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-06-01,,,,2021.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-07-01,,,,2021.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-08-01,,,,2021.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-09-01,,,,2021.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-10-01,,,,2021.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-11-01,,,,2021.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2021-12-01,,,,2021.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-01-01,9.7,4.4,19.8,2022.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-02-01,11.0,5.9,42.7,2022.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-03-01,11.8,6.6,16.0,2022.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-04-01,14.4,6.8,19.8,2022.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-05-01,17.9,10.8,47.6,2022.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-06-01,20.2,12.7,31.6,2022.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-07-01,24.3,16.0,0.2,2022.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-08-01,24.3,16.6,34.4,2022.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-09-01,20.3,13.1,106.6,2022.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-10-01,18.3,12.8,64.9,2022.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-11-01,13.9,9.7,206.7,2022.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2022-12-01,8.2,4.2,124.9,2022.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-01-01,9.0,4.7,100.6,2023.0,1.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-02-01,10.0,4.7,4.7,2023.0,2.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-03-01,10.2,5.5,107.5,2023.0,3.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-04-01,13.3,6.8,53.4,2023.0,4.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-05-01,17.0,9.7,13.8,2023.0,5.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-06-01,22.5,14.1,30.8,2023.0,6.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-07-01,20.9,14.9,59.8,2023.0,7.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-08-01,21.5,14.8,83.2,2023.0,8.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-09-01,22.4,15.7,34.1,2023.0,9.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-10-01,,,,2023.0,10.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-11-01,,,,2023.0,11.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
2023-12-01,,,,2023.0,12.0,Eastbourne,Eastbourne,"0.285, 50.759",1959
,,,,,,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-01-01,,,107.7,1911.0,1.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-02-01,,,233.6,1911.0,2.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-03-01,,,73.5,1911.0,3.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-04-01,,,172.4,1911.0,4.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-05-01,,,87.9,1911.0,5.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-06-01,,,87.3,1911.0,6.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-07-01,,,58.7,1911.0,7.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-08-01,,,82.0,1911.0,8.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-09-01,,,72.1,1911.0,9.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-10-01,,,136.3,1911.0,10.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-11-01,,,208.8,1911.0,11.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1911-12-01,,,228.9,1911.0,12.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-01-01,,,96.6,1912.0,1.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-02-01,,,108.9,1912.0,2.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-03-01,,,188.1,1912.0,3.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-04-01,,,26.0,1912.0,4.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-05-01,,,46.8,1912.0,5.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-06-01,,,157.9,1912.0,6.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-07-01,,,91.9,1912.0,7.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-08-01,,,141.1,1912.0,8.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-09-01,,,62.3,1912.0,9.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-10-01,,,146.3,1912.0,10.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-11-01,,,139.2,1912.0,11.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1912-12-01,,,293.8,1912.0,12.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-01-01,,,113.9,1913.0,1.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-02-01,,,121.0,1913.0,2.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-03-01,,,193.2,1913.0,3.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-04-01,,,165.6,1913.0,4.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-05-01,,,105.2,1913.0,5.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-06-01,,,75.4,1913.0,6.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-07-01,,,25.3,1913.0,7.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-08-01,,,59.9,1913.0,8.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-09-01,,,63.6,1913.0,9.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-10-01,,,113.5,1913.0,10.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-11-01,,,171.1,1913.0,11.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1913-12-01,,,141.1,1913.0,12.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-01-01,4.4,0.1,129.4,1914.0,1.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-02-01,6.8,1.3,216.0,1914.0,2.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-03-01,6.4,-0.1,157.4,1914.0,3.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-04-01,12.4,1.0,78.3,1914.0,4.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-05-01,12.2,3.6,72.9,1914.0,5.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-06-01,16.7,6.6,38.3,1914.0,6.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-07-01,17.7,8.8,81.7,1914.0,7.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-08-01,17.4,8.4,90.1,1914.0,8.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-09-01,14.9,5.9,88.3,1914.0,9.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-10-01,11.3,4.2,45.1,1914.0,10.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-11-01,7.6,1.9,163.9,1914.0,11.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1914-12-01,4.7,-0.1,197.8,1914.0,12.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-01-01,4.1,-0.8,87.8,1915.0,1.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-02-01,4.4,-1.0,218.4,1915.0,2.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-03-01,6.7,-1.1,31.5,1915.0,3.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-04-01,9.9,0.8,89.3,1915.0,4.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-05-01,13.3,1.8,34.3,1915.0,5.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-06-01,16.7,5.8,31.5,1915.0,6.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-07-01,16.1,7.1,120.8,1915.0,7.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-08-01,16.8,8.7,69.3,1915.0,8.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-09-01,15.0,5.5,47.5,1915.0,9.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-10-01,10.8,2.9,59.9,1915.0,10.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-11-01,4.1,-3.8,96.9,1915.0,11.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1915-12-01,4.7,-0.5,201.0,1915.0,12.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1916-01-01,7.6,2.5,276.7,1916.0,1.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1916-02-01,3.9,-1.3,171.1,1916.0,2.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
1916-03-01,3.2,-1.8,65.3,1916.0,3.0,Eskdalemuir,Eskdalemuir,"-3.205, 55.312",1911
